year,region,tags,title,background,content,effect
2019,대전광역시 서구,복지 교육,"(대전 서구) 아동이 행복한 대전 서구, 아동친화도시","정부의 「제1차 아동정책 기본계획」에 유니세프 아동친화도시 확산이 포함되어 지자체 차원의 아동친화도시 실현에 대한 필요성이 대두함
또한 아동이 언제 어디서나 행복하고 안전하게 성장할 수 있는 환경보장 요구가 증대됨
대전광역시 서구 아동친화도시 조성에 관한 조례에 따른 사업을 추진함","유니세프 아동친화도시 인증을 목표로 아동의 4대 기본권리(생존권·보호권·발달권·참여권)와 아동친화도시인증 10가지 원칙을 충족할 수 있는 정책‧전략을 개발 및 시행함
아동‧청소년 구정참여단 발족으로 아동이 주체적으로 참여할 수 있는 제도적 기반을 마련함
유니세프 한국위원회 MOU, 아동친화도시 추진위원회 운영 등 아동친화도시 민관협력 추진체계를 마련함
아동권리 인식 개선을 위한 아동권리 홍보 및 교육을 강화함","아동‧청소년 구정참여단 발족을 통해 아동의 의견을 각종 아동정책에 반영해 아동권리 보장을 실현하고 아동 참여체계를 구축함
여성친화도시와 연계한 아동친화도시 조성으로 사회적 약자 배려 대표도시로서 인구유입 계기가 되기를 기대함"
2020,대전광역시 서구,교통,빅데이터기반 3공(공감·공간·공유) 주차 지도를 만들다,"매년 공영주차장을 조성하고 민간부설주차장을 개방하는 등 다양한 주차정책을 추진하고 있지만, 여전히 시민들은 주차난을 호소하고 있었으나, 주차 민원이 많으면서 상대적으로 부지 확보가 쉬운 지역 위주로만 주차정책이 이루어질 수밖에 없는 상황이었음","대전 서구와 KAIST 지식혁신연구센터는 6개월간의 협업을 통해 주차난 다발 지역의 유형화, 시각화가 가능한 ‘서구 종합 주차정보 대시보드시스템’과 229개 국가기초 구역대상을 세분화한 ‘서구 불법주정차 단속대시보드시스템’ 솔루션을 개발했음","빅데이터 분석으로 개발한 ‘서구 종합 주차정보 대시보드시스템’은 부설주차장 외 주차 수요, 주차장 확보율을 토대로 주차장과 관련된 이해관계자의 공감대 형성을 이끌어냄
기존 주민민원과 주차장 매입 용이성에 의한 공영주차장 조성 후보지 선정을 탈피하여, 합리적이고 객관적인 공영주차장 조성 후보지 선정을 가능하게함"
2021,대전광역시 서구,복지,"생의 마지막 동행자, 무연고자 상속재산 법률컨설팅 지원","무연고 독거노인이 사망했을 때, 상속인이 없는 경우 사망자와 이해관계가 얽혀 있는 사람들과 여러 가지 법적 분쟁이 일어날 소지가 있으며 사망자의 재산 상속 문제가 사망 시점으로부터 2년여가 지났음에도 해결되지 않는다면 국고로 귀속되어 사망자의 뜻에 반하는 상속재산 처리에 대한 고충이 발생함","이러한 문제를 해결하기 위해 대전 서구청은 기초생활수급 무연고자 상속재산 법률컨설팅 지원제도를 운영함
이는 기초생활수급 무연고 독거가구의 준비 없는 죽음에 대비한 웰다잉 서비스로, 본인 이사를 반영한 유언공적증서 작성에 법률적인 부분을 지원하는 제도임","저소득층 무연고자는 상속할 재산이 많지 않고, 상속할 대상이 없기도 하여 분쟁의 여지가 잠재되어 있음
무엇보다 그들이 생전에 어렵고 소중하게 모은 재산이 그들의 의사와 전혀 상관없이 국가로 귀속되는 것을 예방하여 이들의 웰다잉 실현을 돕는데 기여함"
2019,대전광역시 서구,복지,인간의 존엄성 보장을 위한 공영장례,죽어서도 외로운 이들이 장례절차에서도 인간의 존엄성이 훼손되고 있다는 점을 사회문제로 인식하여 이들 삶의 존엄한 마무리를 지키는 예우로서 민·관·학이 함께하는 공영장례 서비스를 추진함,"무연고 사망자를 위해 장례식장, 대전 서구청, 대전보건대 장례지도과가 함께 존엄한 장례를 지원해 책임 있는 복지사회를 구현하는 제도를 운용함",무연고 사망자를 위한 존엄하고 품위 있는 장례 의식을 제공하여 장례문화의 부정적 이미지 개선에 기여하고 나눔과 실천으로 지역사회에 공헌할 수 있는 의미 있는 계기를 마련함
2020,대전광역시 서구,문화,"우리 마을의 추억, 마을을 갤러리로 만들다","유천초등학교 옹벽은 햇볕이 잘 들지 않고 어두울 뿐만 아니라 쓰레기 무단투기가 빈번하게 발생함
학생들을 위해 쾌적한 등하굣길 조성이 필요함","동 특성화 공모사업 선정 및 예산을 편성함
유천초등학교 옹벽 타일벽화 거리로 조성함","쓰레기 무단투기 방지로 주변 환경정비 및 안전한 등하굣길을 조성함
추억을 담은 골목 갤러리 조성으로 마을 공동체의 심적 유대를 제고함"
2023,대전광역시 중구,청년,모이자 중구 청년들 '청년모아'로!,청년들이 자유롭게 소통하고 활동할 수 있는 청년 거점공간을 제공하여 청년들의 의견이 반영된 맞춤형 시설 운영으로 청년활동 지원가능 함,"'청년모아'는 청년을 위한 복합 공간으로 청년 취·창업 지원, 역량 강화 프로그램 등 다양한 청년 맞춤형 사업을 적극 추진함",청년들을 위한 소통과 교류의 장 제공 및 실효성 있는 청년 맞춤형프로그램 지원으로 청년 역량 강화를 함
,대전광역시 중구,청년,모이자 중구 청년들 '청년모아'로!,청년들이 자유롭게 소통하고 활동할 수 있는 청년 거점공간을 제공하여 청년들의 의견이 반영된 맞춤형 시설 운영으로 청년활동 지원가능 함,"'청년모아'는 청년을 위한 복합 공간으로 청년 취·창업 지원, 역량 강화 프로그램 등 다양한 청년 맞춤형 사업을 적극 추진함",청년들을 위한 소통과 교류의 장 제공 및 실효성 있는 청년 맞춤형프로그램 지원으로 청년 역량 강화를 함
2023,대전광역시 동구,청년 복지 문화,지역사회결합형 청년커뮤니티 활동지원,청년의 사회·경제적 고립 문제 해결과 지역사회 참여를 높이기 위한 모임 활성화가 필요함,"다양한 청년 커뮤니티를 지원하고, 청년의 사회 활동을 장려하기 위함
진입형은 3인 이상의 청년 커뮤니티 12팀에 각 100만 원 지원함
성장형은 사업 이력이 있는 지속적인 커뮤니티 2팀에 각 200만 원 지원함","다양한 분야의 청년 커뮤니티 14팀을 지원하여 지역 청년들의 소통 창구를 확대하고 청년 문화 활성화에 기여함
성과공유와 역량 강화를 통해 단계적 커뮤니티 모델을 확장함
지역사회의 지속적 활동 전개 및 정착을 돕고 기여함"
2022,대전광역시 동구,청년 복지,청년 커뮤니티 사업,"지역 청년의 소통창구 확대 및 청년문화 활성화가 요구됨
활동 공유를 통한 공동체 의식 함양 및 우리 지역 애향심을 고취시키고자 함","동구에서 활동 중인 최소 3인 이상의 청년 모임을 대상으로 청년 커뮤니티 사업을 추진함
문화, 예술창작, 지역봉사 등의 분야에서 활동하는 모임 총 10팀에게 팀당 1백만 원씩 지원함","청년의 관심사가 활동과 모임으로 연계될 수 있는 기반을 마련함
청년들의 사회 참여 기회를 확대 및 독려하고 네트워크에서 형성한 유대감을 통해 스트레스 완화 및 자신감 향상이 기대됨
다양한 활동에 대한 지원으로 커뮤니티의 역량을 강화함"
2023,대전광역시 동구,문화 교통,"내 마음에 쏙 든 철도여행, 알고 보니 빅데이터 덕분이었다","코로나19로 인한 관광산업 전반의 침체로 국내여행사는 매출이 급감하거나 폐업하는 등 경영난이 심화함
철도여행 상품 역시 이용객 수가 뚝 떨어져 코로나19가 본격적으로 확산하던 2020년에는 전년 대비68% 수준밖에 되지 않음
철도 협력여행사 대부분은 종사자 수가 3~5명 수준이고 사업 규모도 영세하여, 자체적으로 여행상품을 개발하기 위한 핵심적인 정보와 역량을 갖추지 못하고 있음
한국철도공사(이하 공사)는 협력여행사가 코로나19에 의한 극심한 경영난을 빠르게 극복하고, 데이터를 기반으로 여행상품을 설계할 기회를 제공함으로써 장기적인 경영 체질 개선을 지원하기로 함","여행객 유형·선호 방문지·성향 등 고려 여행상품 세분화가 필요함
여행사들은 유입경로 분석을 통해 집중적으로 마케팅할 대상이 누구인지 데이터를 통해 결정할 수 있게 됨
분석 결과를 중심으로 관광지별 방문객 특성을 분석함
방문객 특성에 따른 선호 방문지를 분석한 결과에서는 개인의 취미·성향에 따라 선호 방문지가 다르게 나타남을 확인함","공사는 협력여행사가 가명 정보 분석 결과를 실제 여행상품 개발 업무에 활용할 수 있도록 '철도 여행상품 공모전'을 개최했으며, 공모전에는 총 19개의 여행상품이 제출됨
그중 반려견 동반 상품, 부산 핫플레이스 체험 등 강릉·부산 각 3개 상품, 경주·전주·여수 각 1개 상품 등 총 9개가 선정되어 6개월간 해당 상품별 전용 좌석을 배정(1일 20석)받았으며, 해당 상품을 통해 총 9천만 원의 수익을 올림
일반 국민도 활용할 수 있도록 국토교통 데이터 오픈마켓에 분석보고서를 무료로 개방함
철도 협력여행사 35개를 대상으로 '찾아가는 데이터 컨설팅'을 시행해 데이터 분석 결과에 관한 설명과 다양한 여행상품을 컨설팅 함"
,대전광역시 동구,청년 복지,지역사회결합형 청년커뮤니티 활동지원,청년의 사회·경제적 고립 문제 해결과 지역사회 참여를 높이기 위한 모임 활성화가 필요함,"다양한 청년 커뮤니티를 지원하고, 청년의 사회 활동을 장려하기 위함
진입형은 3인 이상의 청년 커뮤니티 12팀에 각 100만 원 지원함
성장형은 사업 이력이 있는 지속적인 커뮤니티 2팀에 각 200만 원 지원함","다양한 분야의 청년 커뮤니티 14팀을 지원하여 지역 청년들의 소통 창구를 확대하고 청년 문화 활성화에 기여함
성과공유와 역량 강화를 통해 단계적 커뮤니티 모델을 확장함
지역사회의 지속적 활동 전개 및 정착을 돕고 기여함"
2022,대전광역시 동구,문화 복지,토닥토닥 마음e음 문화 1번지(대전 동구),"대전시 동구는 공공과 민간이 협력해서 공연예술단체의 안정적인 창작환경을 조성하고자 함
또한 지역 주민의 문화향유를 위한 기반구축과 참여기회를 확대하고자 함","2021년 1월부터 12월까지 ‘토닥토닥 마음e음 문화 1번지’ 사업을 운영함
'대전문화예술네트워크협동조합'이 주관하여 백신 접종을 하는 어르신과 지역주민을 대상으로 ‘백신 음악회’와 폐건물을 활용한 원동 창고에서 월 1회, 총 7회에 걸쳐 ‘원동 음악 창고’를 운영함
대전문화재단이 주관하고 대전시가 후원하는 상주단체를 육성, 지원해서 '솔리스트 디바'를 공연함","음악을 통한 심리안정과 정서함양을 위해 민간과 협력해서 문화예술 활동을 지원하고, 문화 네트워크를 활성화할 수 있었음
문화예술단체의 활성화와 공연장 가동률을 높이고, 지역주민의 문화향유 기회를 확대하고 지역문화 활성화에 기여했음"
